AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,dabeiba,SPEAKER_03,6700.71,6701.53,0.83
,,,,,,dabeiba,SPEAKER_03,6702.31,6703.68,1.37
,,,,,,dabeiba,SPEAKER_03,6704.37,6707.49,3.12
,,,,,,dabeiba,SPEAKER_03,6708.16,6710.59,2.43
,,,,,,dabeiba,SPEAKER_03,6713.09,6714.31,1.21
,,,,,,dabeiba,SPEAKER_03,6714.54,6716.03,1.48
,,,,,,dabeiba,SPEAKER_03,6716.8,6718.32,1.52
,,,,,,dabeiba,SPEAKER_03,6719.72,6720.89,1.16
,,,,,,dabeiba,SPEAKER_03,6722.02,6725.48,3.46
,,,,,,dabeiba,SPEAKER_03,6732.41,6733.43,1.01
,,,,,,dabeiba,SPEAKER_03,6734.76,6740.85,6.09
,,,,,,dabeiba,SPEAKER_03,6741.56,6743.21,1.65
